Timestamp,altitude,course,horizontalAccuracy,latitude,longitude,rawSpeed
2016-02-25 17:30:00 +0000,0,270,12,41.875792,-87.618944,8.9408
2016-02-25 17:30:01 +0000,0,270,12,41.875792,-87.618823,9.83488
2016-02-25 17:30:02 +0000,0,270,12,41.875792,-87.618691,10.72896
2016-02-25 17:30:03 +0000,0,270,12,41.875792,-87.618548,11.62304
2016-02-25 17:30:04 +0000,0,270,12,41.875792,-87.618394,12.51712
2016-02-25 17:30:05 +0000,0,270,12,41.875792,-87.618229,13.4112
2016-02-25 17:30:06 +0000,0,270,12,41.875792,-87.618053,14.30528
2016-02-25 17:30:07 +0000,0,270,12,41.875792,-87.617866,15.19936
2016-02-25 17:30:08 +0000,0,270,12,41.875792,-87.617668,16.09344
2016-02-25 17:30:09 +0000,0,270,12,41.875792,-87.617459,16.98752
2016-02-25 17:30:10 +0000,0,270,12,41.875792,-87.617239,17.8816
2016-02-25 17:30:11 +0000,0,270,12,41.875792,-87.617008,18.77568
2016-02-25 17:30:12 +0000,0,270,12,41.875792,-87.616766,19.66976
2016-02-25 17:30:13 +0000,0,270,12,41.875792,-87.616513,20.56384
2016-02-25 17:30:14 +0000,0,270,12,41.875792,-87.616249,21.45792
2016-02-25 17:30:15 +0000,0,270,12,41.875792,-87.615974,22.352
2016-02-25 17:30:16 +0000,0,270,12,41.875792,-87.615688,23.24608
2016-02-25 17:30:17 +0000,0,270,12,41.875792,-87.615391,24.14016
2016-02-25 17:30:18 +0000,0,270,12,41.875792,-87.615083,25.03424
2016-02-25 17:30:19 +0000,0,270,12,41.875792,-87.614764,25.92832
2016-02-25 17:30:20 +0000,0,270,12,41.875792,-87.614434,26.8224
2016-02-25 17:30:21 +0000,0,270,12,41.875792,-87.614093,27.71648
2016-02-25 17:30:22 +0000,0,270,12,41.875792,-87.613741,28.61056
2016-02-25 17:30:23 +0000,0,270,12,41.875792,-87.613378,29.50464
2016-02-25 17:30:24 +0000,0,270,12,41.875792,-87.613004,30.39872
2016-02-25 17:30:25 +0000,0,270,12,41.875792,-87.612619,31.2928
2016-02-25 17:30:26 +0000,0,270,12,41.875792,-87.612223,32.18688
2016-02-25 17:30:27 +0000,0,270,12,41.875792,-87.611816,33.08096
2016-02-25 17:30:28 +0000,0,270,12,41.875792,-87.611398,33.97504
2016-02-25 17:30:29 +0000,0,270,12,41.875792,-87.610969,34.86912
2016-02-25 17:30:30 +0000,0,270,12,41.875792,-87.61054,34.86912
2016-02-25 17:30:31 +0000,0,270,12,41.875792,-87.610111,34.86912
2016-02-25 17:30:32 +0000,0,270,12,41.875792,-87.609682,34.86912
2016-02-25 17:30:33 +0000,0,270,12,41.875792,-87.6092530000001,34.86912
2016-02-25 17:30:34 +0000,0,270,12,41.875792,-87.6088240000001,34.86912
2016-02-25 17:30:35 +0000,0,270,12,41.875792,-87.6083950000001,34.86912
2016-02-25 17:30:36 +0000,0,270,12,41.875792,-87.6079660000001,34.86912
2016-02-25 17:30:37 +0000,0,270,12,41.875792,-87.6075370000001,34.86912
2016-02-25 17:30:38 +0000,0,270,12,41.875792,-87.6071080000001,34.86912
2016-02-25 17:30:39 +0000,0,270,12,41.875792,-87.6066790000001,34.86912
2016-02-25 17:30:40 +0000,0,270,12,41.875792,-87.6062500000001,34.86912
2016-02-25 17:30:41 +0000,0,270,12,41.875792,-87.6058210000001,34.86912
2016-02-25 17:30:42 +0000,0,270,12,41.875792,-87.6053920000001,34.86912
2016-02-25 17:30:43 +0000,0,270,12,41.875792,-87.6049630000001,34.86912
2016-02-25 17:30:44 +0000,0,270,12,41.875792,-87.6045340000001,34.86912
2016-02-25 17:30:45 +0000,0,270,12,41.875792,-87.6041050000001,34.86912
2016-02-25 17:30:46 +0000,0,270,12,41.875792,-87.6036760000001,34.86912
2016-02-25 17:30:47 +0000,0,270,12,41.875792,-87.6032470000001,34.86912
2016-02-25 17:30:48 +0000,0,270,12,41.875792,-87.6028180000001,34.86912
2016-02-25 17:30:49 +0000,0,270,12,41.875792,-87.6023890000001,34.86912
2016-02-25 17:30:50 +0000,0,270,12,41.875792,-87.6019600000001,34.86912
2016-02-25 17:30:51 +0000,0,270,12,41.875792,-87.6015310000001,34.86912
2016-02-25 17:30:52 +0000,0,270,12,41.875792,-87.6011020000001,34.86912
2016-02-25 17:30:53 +0000,0,270,12,41.875792,-87.6006730000001,34.86912
2016-02-25 17:30:54 +0000,0,270,12,41.875792,-87.6002440000001,34.86912
2016-02-25 17:30:55 +0000,0,270,12,41.875792,-87.5998150000001,34.86912
2016-02-25 17:30:56 +0000,0,270,12,41.875792,-87.5993860000001,34.86912
2016-02-25 17:30:57 +0000,0,270,12,41.875792,-87.5989570000001,34.86912
2016-02-25 17:30:58 +0000,0,270,12,41.875792,-87.5985280000001,34.86912
2016-02-25 17:30:59 +0000,0,270,12,41.875792,-87.5980990000001,34.86912
2016-02-25 17:31:00 +0000,0,270,12,41.875792,-87.5976700000001,34.86912
2016-02-25 17:31:01 +0000,0,270,12,41.875792,-87.5972410000001,34.86912
